Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1958,NBA,3,18,Bucky Bockhorn,Dayton,474,14791,5430,2234,1645,.403,,.748,31.2,11.5,4.7,3.5,7.9,.026,,
1958,NBA,4,26,Phil Murrell,Drake University,,,,,,,,,,,,,,,,
1958,NBA,5,34,Jim Fulmer,Alabama,,,,,,,,,,,,,,,,
1958,NBA,6,42,Jim McClellan,Saint Francis University,,,,,,,,,,,,,,,,
1958,NBA,7,50,Wayne Stevens,Cincinnati,8,49,13,16,4,.158,,.700,6.1,1.6,2.0,0.5,-0.2,-0.169,,
1958,NBA,8,58,Bob Mantz,Lafayette College,,,,,,,,,,,,,,,,
1958,NBA,9,65,Larry Staverman,Thomas More College,265,3380,1237,1019,251,.465,,.785,12.8,4.7,3.8,0.9,6.9,.097,,
1958,NBA,10,71,Jack Parr,Kansas State,66,1037,262,278,51,.355,,.603,15.7,4.0,4.2,0.8,-0.3,-0.014,,
1958,NBA,11,76,Frank Tartaron,Xavier,,,,,,,,,,,,,,,,
1958,NBA,12,80,Don Medsker,Iowa State,,,,,,,,,,,,,,,,
1958,NBA,13,84,Jerry DuPont,Louisville,,,,,,,,,,,,,,,,
1958,NBA,14,85,Jim Newcome,Duke,,,,,,,,,,,,,,,,
1958,NBA,15,86,Adrian Smith,Kentucky,719,18324,8482,1580,1697,.429,,.836,25.5,11.8,2.2,2.4,31.7,.083,,
1958,NBA,16,87,Jack McCarthy,Dayton,,,,,,,,,,,,,,,,
1958,NBA,17,88,John Powell,Miami University,,,,,,,,,,,,,,,,
1957,NBA,1,1,Hot Rod Hundley (↳MNL),West Virginia,431,9553,3625,1420,1455,.347,,.721,22.2,8.4,3.3,3.4,4.3,.022,,
1957,NBA,2,9,Dick Duckett,St. John's,34,424,132,56,47,.342,,.889,12.5,3.9,1.6,1.4,0.2,.025,,
1957,NBA,3,17,Jerry Paulson,Manhattan College,6,68,20,10,4,.348,,.667,11.3,3.3,1.7,0.7,0.0,.016,,
1957,NBA,4,25,Jed Dommeyer,Minnesota,,,,,,,,,,,,,,,,
1957,NBA,5,33,Stuart Murray,Lafayette College,,,,,,,,,,,,,,,,
1957,NBA,6,41,John Maglio,NC State,,,,,,,,,,,,,,,,
1957,NBA,7,49,Chet Forte,Columbia University,,,,,,,,,,,,,,,,
1957,NBA,8,56,Bob Daniels,Western Kentucky,,,,,,,,,,,,,,,,
1957,NBA,9,63,Dick Heise,DePaul,,,,,,,,,,,,,,,,
1957,NBA,10,70,Mel Wright,Oklahoma State,,,,,,,,,,,,,,,,
1957,NBA,11,76,Cliff Hafer,NC State,,,,,,,,,,,,,,,,
1957,NBA,12,80,Jim Boothe,Xavier,,,,,,,,,,,,,,,,
1956,NBA,1,1,Si Green,Duquesne,504,13132,4636,2152,1655,.387,,.676,26.1,9.2,4.3,3.3,11.1,.041,,
1956,NBA,2,9,Bob Burrow,Kentucky,81,1199,459,357,47,.365,,.578,14.8,5.7,4.4,0.6,1.9,.077,,
1956,NBA,3,17,Dave Piontek,Xavier,413,7623,2955,1770,478,.391,,.652,18.5,7.2,4.3,1.2,7.0,.044,,
1956,NBA,4,25,Johnny McCarthy,Canisius,316,8828,2450,1145,1184,.353,,.622,27.9,7.8,3.6,3.7,4.7,.026,,
1956,NBA,5,33,Bill Uhl,Dayton,,,,,,,,,,,,,,,,
1956,NBA,6,41,Kevin Thomas,Boston University,,,,,,,,,,,,,,,,
1956,NBA,7,49,Carl Cain,Iowa,,,,,,,,,,,,,,,,
1956,NBA,8,57,Clayton Carter,Oklahoma State,,,,,,,,,,,,,,,,
1956,NBA,9,64,Dan Mannix,St. Francis College,,,,,,,,,,,,,,,,
1956,NBA,10,71,Jerry Moreman,Louisville,,,,,,,,,,,,,,,,
1956,NBA,11,77,Gene Carpenter,Texas Tech,,,,,,,,,,,,,,,,
1955,NBA,1,2,Maurice Stokes,Saint Francis University,202,7544,3315,3492,1062,.351,,.698,37.3,16.4,17.3,5.3,16.1,.102,,
1955,NBA,2,10,Jack Twyman,Cincinnati,823,26147,15840,5424,1861,.450,,.778,31.8,19.2,6.6,2.3,75.0,.138,,
1955,NBA,3,18,Ed Fleming,Niagara University,292,6186,2511,1532,544,.359,,.731,21.2,8.6,5.2,1.9,9.8,.076,,
1955,NBA,4,26,Bob McKeen,California,,,,,,,,,,,,,,,,
1955,NBA,5,34,Bill Evans,Kentucky,,,,,,,,,,,,,,,,
