Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2004,NBA,1,7,Luol Deng (↳CHI),Duke,902,30941,13361,5468,2042,.456,.332,.769,34.3,14.8,6.1,2.3,74.0,.115,0.9,22.9
2003,NBA,1,17,Žarko Čabarkapa,,150,1550,640,312,85,.427,.273,.733,10.3,4.3,2.1,0.6,1.1,.035,-3.9,-0.7
2002,NBA,1,9,Amar'e Stoudemire,,846,26254,15994,6632,1050,.537,.236,.761,31.0,18.9,7.8,1.2,92.5,.169,1.3,21.9
2002,NBA,1,22,Casey Jacobsen,Stanford,287,5320,1488,516,304,.393,.352,.769,18.5,5.2,1.8,1.1,6.2,.056,-2.2,-0.3
2001,NBA,2,51,Alton Ford,Houston,73,524,186,124,11,.507,,.697,7.2,2.5,1.7,0.2,0.8,.074,-6.4,-0.6
2000,NBA,1,25,Jake Tsakalidis,,315,5005,1497,1238,101,.490,.000,.657,15.9,4.8,3.9,0.3,9.9,.095,-3.1,-1.4
1999,NBA,1,9,Shawn Marion,UNLV,1163,40097,17700,10101,2198,.484,.331,.810,34.5,15.2,8.7,1.9,124.9,.150,2.7,47.6
1997,NBA,2,43,Stephen Jackson,Butler County Community College,858,27398,12976,3328,2634,.414,.333,.798,31.9,15.1,3.9,3.1,36.1,.063,-0.4,11.2
1996,NBA,1,15,Steve Nash,Santa Clara,1217,38069,17387,3642,10335,.490,.428,.904,31.3,14.3,3.0,8.5,129.7,.164,3.0,48.2
1996,NBA,2,39,Russ Millard,Iowa,,,,,,,,,,,,,,,,
1996,NBA,2,43,Ben Davis,Arizona,40,154,54,53,5,.356,,.462,3.9,1.4,1.3,0.1,0.1,.040,-5.5,-0.1
1995,NBA,1,21,Michael Finley,Wisconsin,1103,37996,17306,4804,3245,.444,.375,.811,34.4,15.7,4.4,2.9,85.2,.108,1.0,28.8
