Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2013,NBA,1,24,Tim Hardaway,Michigan,670,18349,9409,1950,1246,.420,.363,.810,27.4,14.0,2.9,1.9,28.9,.076,-0.9,5.2
2012,NBA,2,48,Kostas Papanikolaou (↳POR),,69,1089,249,158,101,.354,.297,.688,15.8,3.6,2.3,1.5,0.3,.015,-2.7,-0.2
2011,NBA,1,17,Iman Shumpert,Georgia Tech,461,11470,3320,1534,845,.391,.337,.764,24.9,7.2,3.3,1.8,12.9,.054,-1.7,0.9
2010,NBA,2,38,Andy Rautins,Syracuse,5,24,8,1,3,.429,.250,.500,4.8,1.6,0.2,0.6,-0.2,-0.314,-13.2,-0.1
2010,NBA,2,39,Landry Fields,Stanford,255,6010,1731,1092,419,.473,.332,.666,23.6,6.8,4.3,1.6,10.5,.084,-0.3,2.6
2009,NBA,1,8,Jordan Hill,Arizona,409,7692,3232,2389,322,.497,.136,.699,18.8,7.9,5.8,0.8,16.4,.102,-2.0,0.0
2008,NBA,1,6,Danilo Gallinari,,739,21946,11422,3544,1431,.428,.382,.876,29.7,15.5,4.8,1.9,64.6,.141,1.8,21.0
2007,NBA,1,23,Wilson Chandler,DePaul,676,20287,8463,3574,1205,.443,.341,.770,30.0,12.5,5.3,1.8,29.0,.069,-1.3,3.5
2006,NBA,1,20,Renaldo Balkman,South Carolina,221,3064,894,769,132,.510,.172,.542,13.9,4.0,3.5,0.6,7.2,.113,0.1,1.6
2006,NBA,1,29,Mardy Collins,Temple,189,2771,742,336,327,.380,.299,.599,14.7,3.9,1.8,1.7,-1.6,-0.027,-4.4,-1.7
2005,NBA,1,8,Channing Frye,Arizona,890,19772,7786,4002,864,.440,.388,.822,22.2,8.7,4.5,1.0,38.9,.094,-0.4,8.0
2005,NBA,1,30,David Lee,Florida,829,24293,11232,7320,1825,.535,.034,.772,29.3,13.5,8.8,2.2,76.0,.150,1.1,19.2
2005,NBA,2,54,Dijon Thompson (↳PHO),UCLA,16,93,45,19,3,.425,.308,.875,5.8,2.8,1.2,0.2,0.2,.102,-0.5,0.0
2004,NBA,2,43,Trevor Ariza,UCLA,1118,32953,11593,5356,2379,.422,.351,.731,29.5,10.4,4.8,2.1,64.3,.094,0.6,21.8
2003,NBA,1,9,Mike Sweetney,Georgetown,233,3610,1516,1045,145,.485,.000,.689,15.5,6.5,4.5,0.6,7.8,.103,-2.7,-0.6
2003,NBA,2,30,Maciej Lampe,,64,632,215,142,22,.407,.250,.676,9.9,3.4,2.2,0.3,-0.2,-0.014,-7.0,-0.8
2003,NBA,2,39,Slavko Vraneš,,1,3,0,0,0,.000,,,3.0,0.0,0.0,0.0,0.0,-0.371,-26.2,0.0
2002,NBA,1,7,Nenê Hilário (↳DEN),,965,25237,10909,5828,1719,.548,.132,.660,26.2,11.3,6.0,1.8,73.3,.139,1.0,18.8
2002,NBA,2,36,Milos Vujanic,,,,,,,,,,,,,,,,,
2001,NBA,2,39,Michael Wright,Arizona,,,,,,,,,,,,,,,,
2001,NBA,2,43,Eric Chenowith,Kansas,,,,,,,,,,,,,,,,
2000,NBA,1,22,Donnell Harvey (↳DAL),Florida,205,3318,1150,827,161,.460,.100,.659,16.2,5.6,4.0,0.8,4.7,.069,-2.6,-0.5
2000,NBA,2,39,Lavor Postell,St. John's,61,446,195,45,13,.335,.250,.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-5.0,-0.3
1999,NBA,1,15,Frédéric Weis,,,,,,,,,,,,,,,,,
1999,NBA,2,46,J.R. Koch,Iowa,,,,,,,,,,,,,,,,
1998,NBA,2,38,DeMarco Johnson,UNC Charlotte,5,37,6,7,0,.333,,,7.4,1.2,1.4,0.0,-0.1,-0.091,-10.3,-0.1
1998,NBA,2,44,Sean Marks (↳TOR),California,230,2275,638,501,50,.448,.200,.665,9.9,2.8,2.2,0.2,2.6,.055,-5.0,-1.7
1997,NBA,1,25,John Thomas (↳BOS),Minnesota,208,2253,560,432,60,.502,.000,.591,10.8,2.7,2.1,0.3,3.2,.067,-4.4,-1.4
1996,NBA,1,18,John Wallace,Syracuse,381,6143,2901,1061,281,.462,.300,.740,16.1,7.6,2.8,0.7,6.4,.050,-2.7,-1.0
1996,NBA,1,19,Walter McCarty,Kentucky,593,10374,3056,1554,670,.392,.346,.698,17.5,5.2,2.6,1.1,13.7,.064,-1.7,0.8
1996,NBA,1,21,Dontae' Jones,Mississippi State,15,91,44,9,5,.333,.261,,6.1,2.9,0.6,0.3,-0.3,-0.175,-10.9,-0.2
1994,NBA,1,24,Monty Williams,Notre Dame,456,7624,2884,1296,544,.481,.111,.665,16.7,6.3,2.8,1.2,11.4,.072,-1.8,0.3
1994,NBA,1,26,Charlie Ward,Florida State,630,14080,3947,1648,2539,.408,.364,.771,22.3,6.3,2.6,4.0,33.0,.113,2.1,14.5
1992,NBA,1,20,Hubert Davis,UNC,685,15143,5583,1045,1172,.458,.441,.837,22.1,8.2,1.5,1.7,27.7,.088,-0.9,4.2
1991,NBA,1,12,Greg Anthony,UNLV,757,15850,5497,1417,2997,.403,.349,.733,20.9,7.3,1.9,4.0,35.9,.109,1.3,13.3
1990,NBA,1,17,Jerrod Mustaf,Maryland,179,1902,721,452,99,.449,.000,.648,10.6,4.0,2.5,0.6,1.7,.043,-4.1,-1.0
1989,NBA,2,50,Brian Quinnett,Washington State,138,1530,474,224,76,.414,.326,.677,11.1,3.4,1.6,0.6,0.9,.027,-3.7,-0.6
1988,NBA,1,19,Rod Strickland,DePaul,1094,33634,14463,4084,7987,.454,.282,.721,30.7,13.2,3.7,7.3,85.8,.122,2.3,36.6
1988,NBA,2,37,Greg Butler,Stanford,55,210,76,53,4,.354,.000,.714,3.8,1.4,1.0,0.1,-0.3,-0.078,-12.7,-0.6
1988,NBA,3,69,Phil Stinnie,VCU,,,,,,,,,,,,,,,,
1987,NBA,1,18,Mark Jackson,St. John's,1296,39121,12489,4963,10334,.447,.332,.770,30.2,9.6,3.8,8.0,91.8,.113,1.8,37.5
1987,NBA,2,25,Ron Moore (↳DET),West Virginia State University,14,59,24,8,1,.310,,.750,4.2,1.7,0.6,0.1,-0.1,-0.074,-12.5,-0.2
1987,NBA,3,49,Jerome Batiste,McNeese State University,,,,,,,,,,,,,,,,
1987,NBA,4,71,Mike Morgan,Drake University,,,,,,,,,,,,,,,,
1987,NBA,5,95,Glen Clem,Vanderbilt,,,,,,,,,,,,,,,,
1987,NBA,6,117,Howard Triche,Syracuse,,,,,,,,,,,,,,,,
1987,NBA,7,141,Wayne Williams,Saint Joseph's,,,,,,,,,,,,,,,,
1986,NBA,1,5,Kenny Walker,Kentucky,448,9050,3128,1793,299,.485,.206,.749,20.2,7.0,4.0,0.7,17.9,.095,-1.8,0.6
1986,NBA,2,47,Michael Jackson,Georgetown,89,888,188,70,198,.369,.273,.675,10.0,2.1,0.8,2.2,-0.2,-0.011,-4.8,-0.6
1986,NBA,4,71,Calvin Thompson,Kansas,,,,,,,,,,,,,,,,
1986,NBA,5,94,Jerome Mincey,UAB,,,,,,,,,,,,,,,,
1986,NBA,6,117,Butch Wade,Michigan,,,,,,,,,,,,,,,,
1986,NBA,7,140,Duane Kendall,South Carolina,,,,,,,,,,,,,,,,
1985,NBA,1,1,Patrick Ewing,Georgetown,1183,40594,24815,11607,2215,.504,.152,.740,34.3,21.0,9.8,1.9,126.4,.150,2.9,50.1
1985,NBA,2,47,Gerald Wilkins,Chattanooga,900,26084,11736,2646,2697,.450,.316,.745,29.0,13.0,2.9,3.0,33.9,.062,-1.2,5.3
1985,NBA,4,73,Fred Cofield,Eastern Michigan,50,496,169,51,86,.395,.188,.600,9.9,3.4,1.0,1.7,-0.5,-0.044,-4.7,-0.3
1985,NBA,5,96,Mike Schlegel,VCU,,,,,,,,,,,,,,,,
1985,NBA,6,119,Kent Lockhart,Texas-El Paso,,,,,,,,,,,,,,,,
1985,NBA,7,142,Ken Bantum,Cornell,,,,,,,,,,,,,,,,
1984,NBA,3,64,Curtis Green,Southern Miss,,,,,,,,,,,,,,,,
1984,NBA,4,87,Bob Thornton,University of California Irvine,283,3386,844,712,99,.444,.222,.558,12.0,3.0,2.5,0.3,1.3,.018,-6.0,-3.4
1984,NBA,6,133,Eddie Lee Wilkins,Gardner-Webb University,322,3787,1534,1002,62,.470,.000,.564,11.8,4.8,3.1,0.2,2.5,.032,-6.3,-4.1
1984,NBA,7,156,Ken Bannister,Saint Augustine's College,253,3867,1501,893,111,.488,.000,.492,15.3,5.9,3.5,0.4,0.6,.007,-5.6,-3.6
1984,NBA,8,179,Ricky Tunstall,Youngstown State University,,,,,,,,,,,,,,,,
1984,NBA,9,201,Marc Marotta,Marquette,,,,,,,,,,,,,,,,
1984,NBA,10,223,Mike Henderson,LIU Post,,,,,,,,,,,,,,,,
1983,NBA,1,12,Darrell Walker,Arkansas,720,18601,6389,3134,3276,.435,.059,.713,25.8,8.9,4.4,4.6,27.4,.071,0.8,13.0
1983,NBA,4,82,Mark Jones,St. Bonaventure,6,16,7,2,5,.500,.000,.500,2.7,1.2,0.3,0.8,0.0,.070,-4.0,0.0
1983,NBA,5,105,Troy Lee Mikell,East Tennessee State University,,,,,,,,,,,,,,,,
1983,NBA,6,128,Tony Simms,Boston University,,,,,,,,,,,,,,,,
1983,NBA,7,151,Desi Barmore,Fresno State,,,,,,,,,,,,,,,,
1983,NBA,8,174,Mike Lang,Penn State,,,,,,,,,,,,,,,,
1983,NBA,9,196,Charles Jones,Marshall,,,,,,,,,,,,,,,,
1983,NBA,10,217,Bernard Randolph,DePaul,,,,,,,,,,,,,,,,
1982,NBA,1,6,Trent Tucker,Minnesota,756,15671,6236,1520,1532,.461,.408,.754,20.7,8.2,2.0,2.0,34.3,.105,0.6,10.2
1982,NBA,2,29,Scott Hastings,Arkansas,578,5985,1647,1287,284,.441,.292,.811,10.4,2.8,2.2,0.5,9.8,.079,-2.8,-1.2
1982,NBA,2,34,Vince Taylor,Duke,31,321,95,36,41,.363,,.656,10.4,3.1,1.2,1.3,0.1,.009,-3.2,-0.1
1982,NBA,3,52,Dan Caldwell,Washington,,,,,,,,,,,,,,,,
1982,NBA,3,57,Craig Tucker,Illinois,,,,,,,,,,,,,,,,
1982,NBA,4,75,Norm Anchrum,UAB,,,,,,,,,,,,,,,,
1982,NBA,5,98,Aaron Howard,Villanova,,,,,,,,,,,,,,,,
1982,NBA,6,121,Mike Kanieski,Dayton,,,,,,,,,,,,,,,,
1982,NBA,7,144,Phil Seymore,Canisius,,,,,,,,,,,,,,,,
1982,NBA,8,167,Dan Terwilliger,Siena College,,,,,,,,,,,,,,,,
1982,NBA,9,190,Merle Scott,South Carolina State,,,,,,,,,,,,,,,,
1982,NBA,10,211,John Leonard,Manhattan College,,,,,,,,,,,,,,,,
1981,NBA,2,40,Greg Cook,LSU,,,,,,,,,,,,,,,,
1981,NBA,3,57,Frank Brickowski,Penn State,731,16278,7302,3410,1384,.519,.324,.740,22.3,10.0,4.7,1.9,29.8,.088,-1.1,3.7
1981,NBA,3,63,Wayne McKoy,St. John's,,,,,,,,,,,,,,,,
1981,NBA,4,86,Alex Bradley,Villanova,39,331,137,65,11,.524,.000,.604,8.5,3.5,1.7,0.3,0.4,.053,-2.6,0.0
1981,NBA,5,109,Jim Wright,Rhode Island,,,,,,,,,,,,,,,,
1981,NBA,6,132,John Blair,Monmouth University,,,,,,,,,,,,,,,,
1981,NBA,7,155,Terry Cramer,Ripon College,,,,,,,,,,,,,,,,
1981,NBA,8,177,Brian O'Connor,Thomas More College,,,,,,,,,,,,,,,,
1981,NBA,9,198,Marty Headd,Syracuse,,,,,,,,,,,,,,,,
1981,NBA,10,218,Kevin Rogers,Saint Peter's College,,,,,,,,,,,,,,,,
1980,NBA,1,12,Mike Woodson,Indiana,786,20021,10981,1838,1822,.466,.271,.813,25.5,14.0,2.3,2.3,34.6,.083,-0.3,8.5
1980,NBA,2,36,DeWayne Scales,LSU,49,521,224,140,10,.417,.167,.628,10.6,4.6,2.9,0.2,0.2,.017,-5.5,-0.5
1980,NBA,3,58,Kurt Rambis,Santa Clara,880,16299,4603,4961,931,.534,.000,.689,18.5,5.2,5.6,1.1,38.3,.113,0.0,8.1
1980,NBA,4,82,Joseph Chrnelich,Wisconsin,,,,,,,,,,,,,,,,
1980,NBA,5,104,William Carey,Albright College,,,,,,,,,,,,,,,,
1980,NBA,6,128,Kelvin Hicks,New York Institute of Technology,,,,,,,,,,,,,,,,
1980,NBA,7,150,Bobby Turner,Louisville,,,,,,,,,,,,,,,,
1980,NBA,8,171,James Salters,Penn,,,,,,,,,,,,,,,,
1980,NBA,9,190,Don Wiley,Monmouth University,,,,,,,,,,,,,,,,
1980,NBA,10,208,Gerard Ross,Grand Canyon University,,,,,,,,,,,,,,,,
1979,NBA,1,3,Bill Cartwright,San Francisco,963,27491,12713,6106,1390,.525,.000,.771,28.5,13.2,6.3,1.4,72.8,.127,-0.6,9.7
1979,NBA,1,9,Larry Demic,Arizona,206,3192,976,805,106,.459,.000,.580,15.5,4.7,3.9,0.5,1.4,.022,-5.6,-2.9
1979,NBA,1,21,Sly Williams,Rhode Island,305,6617,3327,1287,603,.478,.162,.692,21.7,10.9,4.2,2.0,13.4,.097,0.6,4.2
1979,NBA,2,27,Reggie Carter,St. John's,135,1459,471,164,206,.388,.000,.772,10.8,3.5,1.2,1.5,0.4,.014,-3.5,-0.6
1979,NBA,2,34,Kim Goetz,San Diego State,,,,,,,,,,,,,,,,
1979,NBA,3,50,Geoff Huston,Texas Tech,496,12252,4380,684,2509,.483,.254,.708,24.7,8.8,1.4,5.1,11.9,.047,-2.0,0.0
1979,NBA,4,71,Larry Rogers,SE Missouri State,,,,,,,,,,,,,,,,
1979,NBA,5,94,Johnny Green,University of California Riverside,,,,,,,,,,,,,,,,
1979,NBA,6,113,Phil Abney,New Mexico,,,,,,,,,,,,,,,,
1979,NBA,7,134,Marc Coleman,Seton Hall,,,,,,,,,,,,,,,,
1979,NBA,8,152,Billy Tucker,Tennessee State,,,,,,,,,,,,,,,,
1979,NBA,9,172,Brett Wyatt,New Jersey City University,,,,,,,,,,,,,,,,
1979,NBA,10,189,Gordon Thomas,St. John's,,,,,,,,,,,,,,,,
1978,NBA,1,4,Micheal Ray Richardson,Montana,556,18589,8253,3056,3899,.457,,.690,33.4,14.8,5.5,7.0,35.2,.091,2.5,21.2
1978,NBA,2,32,John Rudd,McNeese State University,58,723,184,167,35,.444,,.710,12.5,3.2,2.9,0.6,0.6,.040,-3.8,-0.3
1978,NBA,2,34,Greg Bunch,Cal State Fullerton,12,97,28,17,4,.346,,.833,8.1,2.3,1.4,0.3,0.1,.046,-3.3,0.0
1978,NBA,3,55,Marc Iavaroni,Virginia,531,8371,2328,1725,514,.459,.000,.710,15.8,4.4,3.2,1.0,8.0,.046,-3.6,-3.4
1978,NBA,4,79,Erving Giddings,Dayton,,,,,,,,,,,,,,,,
1978,NBA,5,100,Greg Green,Southern University and A&M College,,,,,,,,,,,,,,,,
1978,NBA,6,121,Eddie Warren,Briar Cliff University,,,,,,,,,,,,,,,,
1978,NBA,7,144,Gary Pember,Nasson College,,,,,,,,,,,,,,,,
1978,NBA,8,162,Greg Sanders,St. Bonaventure,,,,,,,,,,,,,,,,
1978,NBA,9,178,Denny Fields,UNC Wilmington,,,,,,,,,,,,,,,,
1978,NBA,10,195,Ernest Simons,Pace University,,,,,,,,,,,,,,,,
1977,NBA,1,10,Ray Williams,Minnesota,655,18462,10158,2370,3779,.451,,.802,28.2,15.5,3.6,5.8,37.1,.096,1.6,16.8
1977,NBA,2,26,Glen Gondrezick,UNLV,435,7545,2544,1964,605,.473,,.724,17.3,5.8,4.5,1.4,15.9,.101,0.2,4.2
1977,NBA,2,32,Toby Knight,Notre Dame,283,7331,3640,1444,335,.519,,.740,25.9,12.9,5.1,1.2,15.7,.103,-0.9,2.1
1977,NBA,3,54,Lloyd McMillian,Cal State Long Beach,,,,,,,,,,,,,,,,
1977,NBA,4,76,Steve Hayes,Idaho State University,212,2296,545,526,85,.482,.000,.500,10.8,2.6,2.5,0.4,2.9,.061,-3.6,-0.9
1977,NBA,5,98,Bill Terry,Monmouth University,,,,,,,,,,,,,,,,
1977,NBA,6,120,Jerry Craycraft,Milligan College,,,,,,,,,,,,,,,,
1977,NBA,7,140,Tom Weadock,St. John's,,,,,,,,,,,,,,,,
1977,NBA,8,159,Ken Slappy,Saint Peter's College,,,,,,,,,,,,,,,,
1976,NBA,2,25,Lonnie Shelton,Oregon State,673,18530,8049,4136,1459,.492,,.738,27.5,12.0,6.1,2.2,37.5,.097,-0.3,7.9
1976,NBA,3,41,John McGill,Alcorn State,,,,,,,,,,,,,,,,
1976,NBA,4,57,Rick Bullock,Texas Tech,,,,,,,,,,,,,,,,
1976,NBA,5,76,Beaver Smith,St. John's,,,,,,,,,,,,,,,,
1976,NBA,6,93,Joe Jones,Grambling State University,,,,,,,,,,,,,,,,
1976,NBA,7,110,Boyd Batts,UNLV,,,,,,,,,,,,,,,,
1976,NBA,8,130,Rick McCutcheon,Arizona State,,,,,,,,,,,,,,,,
1976,NBA,9,147,Archie Talley,Salem University,,,,,,,,,,,,,,,,
1976,NBA,10,163,Gene Shy,Florida,,,,,,,,,,,,,,,,
1975,NBA,1,9,Gene Short,Jackson State University,34,222,84,48,10,.352,,.625,6.5,2.5,1.4,0.3,-0.1,-0.025,-5.0,-0.2
1975,NBA,2,26,Ticky Burden,Utah,63,623,349,66,63,.421,,.600,9.9,5.5,1.0,1.0,0.0,-0.002,-3.1,-0.2
1975,NBA,2,34,Larry Fogle,Canisius,2,14,2,3,0,.200,,,7.0,1.0,1.5,0.0,0.0,-0.163,-5.1,0.0
1975,NBA,3,46,John Ramsay,Seton Hall,,,,,,,,,,,,,,,,
1975,NBA,4,63,David Vaughn,Oral Roberts,,,,,,,,,,,,,,,,
1975,NBA,5,80,Donald Washington,UNC,,,,,,,,,,,,,,,,
1975,NBA,6,100,Hank Williams,Jacksonville University,,,,,,,,,,,,,,,,
1975,NBA,7,117,Pete Davis,Michigan State,,,,,,,,,,,,,,,,
1975,NBA,8,134,Jerry Homan,Marquette,,,,,,,,,,,,,,,,
1975,NBA,9,153,Tim van Blommesteyn (↳MMS),Princeton,,,,,,,,,,,,,,,,
1975,NBA,10,168,Moe Rivers,NC State,,,,,,,,,,,,,,,,
1974,NBA,2,32,Jesse Dark,VCU,47,401,170,37,30,.471,,.550,8.5,3.6,0.8,0.6,0.3,.034,-3.7,-0.2
1974,NBA,3,50,Rudy Jackson,Hutchinson Community College,,,,,,,,,,,,,,,,
1974,NBA,4,68,Roy Ebron,Louisiana,,,,,,,,,,,,,,,,
1974,NBA,5,86,Greg Jackson,Guilford College,49,802,182,69,96,.415,,.581,16.4,3.7,1.4,2.0,-0.1,-0.005,-4.6,-0.6
1974,NBA,6,104,Terry Mikan,St. Thomas University,,,,,,,,,,,,,,,,
1974,NBA,7,122,Billy Smith,Mercer University,,,,,,,,,,,,,,,,
1974,NBA,8,140,Dennis McDermott,St. Francis College,,,,,,,,,,,,,,,,
1974,NBA,9,157,Earl Brown,Lafayette College,,,,,,,,,,,,,,,,
1974,NBA,10,174,John O'Donnell,UNC,,,,,,,,,,,,,,,,
1973,NBA,1,14,Mel Davis,St. John's,190,2572,1008,816,164,.376,,.709,13.5,5.3,4.3,0.9,0.3,.006,-3.8,-1.3
1973,NBA,2,28,Patrick McFarland,Saint Joseph's,,,,,,,,,,,,,,,,
1973,NBA,3,49,Allie McGuire,Marquette,2,10,4,2,1,.500,,,5.0,2.0,1.0,0.5,0.0,.029,-4.5,0.0
1973,NBA,4,66,George Karl,UNC,33,281,85,22,51,.342,,.705,8.5,2.6,0.7,1.5,-0.2,-0.038,-5.6,-0.3
1973,NBA,5,83,Dennis Bell,Drake University,63,545,175,119,28,.374,,.535,8.7,2.8,1.9,0.4,0.1,.011,-2.5,-0.1
1973,NBA,6,100,Lawrence Lilly,Alabama State University,,,,,,,,,,,,,,,,
1973,NBA,7,117,Mike Moore,Manhattan College,,,,,,,,,,,,,,,,
1973,NBA,8,134,Steve Rowell,Rhode Island,,,,,,,,,,,,,,,,
1973,NBA,9,149,Joe Wise,Bridgewater State College,,,,,,,,,,,,,,,,
1973,NBA,10,163,Ed Fields,LIU Post,,,,,,,,,,,,,,,,
1973,NBA,11,173,Charles Edge,LeMoyne-Owen College,,,,,,,,,,,,,,,,
1972,NBA,1,8,Tom Riker,South Carolina,82,605,225,138,24,.380,,.593,7.4,2.7,1.7,0.3,0.4,.033,-4.3,-0.3
1972,NBA,3,41,Ansley Truitt,California,,,,,,,,,,,,,,,,
1972,NBA,4,58,Henry Bibby,UCLA,675,15475,5775,1581,2259,.424,,.782,22.9,8.6,2.3,3.3,24.5,.076,-1.5,1.8
1972,NBA,5,74,Bob Ford,Purdue,,,,,,,,,,,,,,,,
1972,NBA,6,91,Greg Cluess,St. John's,,,,,,,,,,,,,,,,
1972,NBA,7,108,Tracy Tripucka,Lafayette College,,,,,,,,,,,,,,,,
1972,NBA,8,124,Tom Corde,Ohio University,,,,,,,,,,,,,,,,
1972,NBA,9,139,Tom Sullivan,Fordham,,,,,,,,,,,,,,,,
1972,NBA,10,152,Richie Garner,Manhattan College,,,,,,,,,,,,,,,,
1972,NBA,11,163,Chic Downing,Benedictine College,,,,,,,,,,,,,,,,
1971,NBA,1,16,Dean Meminger,Marquette,416,8554,2552,1086,1046,.475,,.627,20.6,6.1,2.6,2.5,16.6,.093,-0.3,2.6
1971,NBA,2,34,Gregg Northington,Alabama State University,,,,,,,,,,,,,,,,
1971,NBA,3,50,Ken Mayfield,Tuskegee University,13,64,37,8,4,.370,,1.000,4.9,2.8,0.6,0.3,-0.2,-0.134,-7.0,-0.2
1971,NBA,4,67,Steve Niles,Texas A&M,,,,,,,,,,,,,,,,
1971,NBA,6,101,Bill Mainor,Fordham,,,,,,,,,,,,,,,,
1971,NBA,7,118,Danny Davis,Henderson State University,,,,,,,,,,,,,,,,
1971,NBA,8,135,Leroy Eldridge,Cheyney (PA),,,,,,,,,,,,,,,,
1971,NBA,9,151,Mike O'Brien,Saint Leo University,,,,,,,,,,,,,,,,
1971,NBA,10,167,Andy Toth,Cheyney (PA),,,,,,,,,,,,,,,,
1971,NBA,11,181,Ken Davis,Georgetown College,,,,,,,,,,,,,,,,
1971,NBA,12,194,Carl Greenfield,Eastern Kentucky University,,,,,,,,,,,,,,,,
1971,NBA,13,206,Larry Duckworth,Henderson State University,,,,,,,,,,,,,,,,
1971,NBA,14,215,Jack O'Connor,University of Great Falls,,,,,,,,,,,,,,,,
1970,NBA,1,17,Mike Price,Illinois,119,1042,391,152,89,.404,,.772,8.8,3.3,1.3,0.7,0.5,.021,,
1970,NBA,2,34,Howie Wright,Austin Peay State University,,,,,,,,,,,,,,,,
1970,NBA,3,51,Al Williams,Drake University,,,,,,,,,,,,,,,,
1970,NBA,4,68,John Marren,Manhattan College,,,,,,,,,,,,,,,,
1970,NBA,5,85,Jim Oxley,United States Military Academy,,,,,,,,,,,,,,,,
1970,NBA,6,102,Jim Signorile,NYU,,,,,,,,,,,,,,,,
1970,NBA,7,119,Ray Hodge,Wagner College,,,,,,,,,,,,,,,,
1970,NBA,8,136,Greg Fillmore,Cheyney (PA),49,338,118,108,20,.403,,.467,6.9,2.4,2.2,0.4,0.3,.044,,
1970,NBA,9,153,Walker Banks,Western Kentucky,,,,,,,,,,,,,,,,
1970,NBA,10,170,Don Curnutt,Miami (FL),,,,,,,,,,,,,,,,
1969,NBA,1,11,John Warren,St. John's,303,4931,1814,687,564,.430,,.827,16.3,6.0,2.3,1.9,4.3,.042,-2.6,-0.1
1969,NBA,2,26,Bill Bunting (↳CAR),UNC,,,,,,,,,,,,,,,,
1969,NBA,3,40,Eddie Mast,Temple,112,881,283,265,51,.385,,.604,7.9,2.5,2.4,0.5,0.4,.019,,
1969,NBA,4,54,Elnardo Webster,Saint Peter's College,,,,,,,,,,,,,,,,
1969,NBA,5,68,Gene Littles,High Point University,,,,,,,,,,,,,,,,
1969,NBA,6,82,Dwight Durante,Catawba College,,,,,,,,,,,,,,,,
1969,NBA,7,96,Chris Thomforde,Princeton,,,,,,,,,,,,,,,,
1969,NBA,8,110,Jim Healey,Rockhurst University,,,,,,,,,,,,,,,,
1969,NBA,9,124,Roger Walaszek,Columbia University,,,,,,,,,,,,,,,,
1969,NBA,10,138,Frank McLaughlin,Fordham,,,,,,,,,,,,,,,,
1969,NBA,11,152,Marvin Lewis,LIU Southampton,,,,,,,,,,,,,,,,
1969,NBA,12,165,Bill O'Rourke,St. John Fisher College,,,,,,,,,,,,,,,,
1969,NBA,13,177,James Wyatt,Northwestern State University,,,,,,,,,,,,,,,,
