Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1961,NBA,2,13,Don Kojis,Marquette,814,19241,9948,4555,1112,.446,,.720,23.6,12.2,5.6,1.4,35.8,.089,-0.2,1.1
1961,NBA,2,14,Doug Moe,UNC,,,,,,,,,,,,,,,,
1961,NBA,2,23,Jeff Cohen,William & Mary,,,,,,,,,,,,,,,,
1961,NBA,3,32,Bill Bridges,Kansas,926,30878,11012,11054,2553,.442,,.693,33.3,11.9,11.9,2.8,59.9,.093,-2.0,0.0
1961,NBA,4,41,Roger Kaiser,Georgia Tech,,,,,,,,,,,,,,,,
1961,NBA,5,50,Howie Carl,DePaul,31,382,170,39,57,.333,,.706,12.3,5.5,1.3,1.8,-0.5,-0.061,,
1961,NBA,6,59,Dave Voss,Tulsa,,,,,,,,,,,,,,,,
1961,NBA,7,68,Ron Heller,Wichita State,,,,,,,,,,,,,,,,
1961,NBA,8,76,John Wessels,Illinois,,,,,,,,,,,,,,,,
1961,NBA,9,83,Steve Strange,SMU,,,,,,,,,,,,,,,,
1961,NBA,10,91,Larry Comley,Kansas State,12,89,25,19,12,.216,,.563,7.4,2.1,1.6,1.0,-0.3,-0.167,,
