Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1975,NBA,1,7,Rich Kelley,Stanford,814,17711,6199,5678,2092,.488,,.783,21.8,7.6,7.0,2.6,42.5,.115,0.8,12.6
1975,NBA,3,37,Rudy Hackett,Syracuse,6,46,14,13,3,.300,,.571,7.7,2.3,2.2,0.5,0.0,-0.024,-4.4,-0.1
1975,NBA,3,38,Jim McElroy,Central Michigan University,418,10178,4120,820,1462,.468,,.764,24.3,9.9,2.0,3.5,14.0,.066,-1.1,2.2
1975,NBA,4,55,Mack Coleman,Houston Baptist University,,,,,,,,,,,,,,,,
1975,NBA,5,73,Andre Hampton,Kentucky State University,,,,,,,,,,,,,,,,
1975,NBA,6,91,Rick Schmidt,Illinois,,,,,,,,,,,,,,,,
1975,NBA,7,109,Bill Higgins,Ashland University,,,,,,,,,,,,,,,,
1975,NBA,8,127,Harvey Carmichael,Kentucky State University,,,,,,,,,,,,,,,,
1975,NBA,9,145,Fred Stokes,Barber-Scotia College,,,,,,,,,,,,,,,,
1975,NBA,10,161,Aleksander Belov,,,,,,,,,,,,,,,,,
1974,NBA,2,28,Aaron James,Grambling State University,356,7671,3829,1470,370,.481,,.760,21.5,10.8,4.1,1.0,13.1,.082,-2.3,-0.6
1974,NBA,3,46,Bruce King,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,
1974,NBA,4,64,Ray Price,Washington,,,,,,,,,,,,,,,,
1974,NBA,5,82,Ed Searcy,St. John's,4,12,6,0,1,.333,,1.000,3.0,1.5,0.0,0.3,0.0,-0.086,-5.0,0.0
1974,NBA,6,100,Lawrence McCray,Florida State,,,,,,,,,,,,,,,,
1974,NBA,7,118,Joel Copeland,Old Dominion,,,,,,,,,,,,,,,,
1974,NBA,8,136,Jay Piccola,Roanoke College,,,,,,,,,,,,,,,,
1974,NBA,9,154,Ken Boyd,Boston University,6,25,19,5,2,.538,,.455,4.2,3.2,0.8,0.3,0.1,.109,-2.7,0.1
1974,NBA,10,171,Walt McGary,Chattanooga,,,,,,,,,,,,,,,,
