Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1967,NBA,4,41,Ronald Kozlicki,Northwestern,,,,,,,,,,,,,,,,
1967,NBA,4,42,Craig Dill,Michigan,,,,,,,,,,,,,,,,
1967,NBA,5,55,Herb McPherson,Murray State,,,,,,,,,,,,,,,,
1967,NBA,6,66,Robert Cole,Saint Louis,,,,,,,,,,,,,,,,
1967,NBA,7,79,Elburt Miller,UNLV,,,,,,,,,,,,,,,,
1967,NBA,8,90,Al Grundy,Saint Joseph's,,,,,,,,,,,,,,,,
1967,NBA,9,102,Ron Coleman,Missouri,,,,,,,,,,,,,,,,
1967,NBA,10,112,Don Duncan,Murray State,,,,,,,,,,,,,,,,
1967,NBA,11,123,Al Razutis,Alliant International University,,,,,,,,,,,,,,,,
1967,NBA,12,132,Martin Nava,New Mexico Highlands University,,,,,,,,,,,,,,,,
1967,NBA,13,141,Bob Chlupsa,Manhattan College,,,,,,,,,,,,,,,,
1967,NBA,14,146,John Tolbert,South Carolina State,,,,,,,,,,,,,,,,
