Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1986,NBA,5,113,Kevin Holmes,DePaul,,,,,,,,,,,,,,,,
1986,NBA,6,136,Andre McCloud,Seton Hall,,,,,,,,,,,,,,,,
1986,NBA,7,159,Dan Palombizio,Ball State University,,,,,,,,,,,,,,,,
1985,NBA,1,21,Terry Catledge,University of South Alabama,515,13541,6520,3314,459,.485,.094,.654,26.3,12.7,6.4,0.9,20.9,.074,-2.6,-2.0
1985,NBA,2,33,Greg Stokes,Iowa,42,384,130,62,17,.445,.000,.696,9.1,3.1,1.5,0.4,0.3,.041,-4.1,-0.2
1985,NBA,2,44,Voise Winters,Bradley,4,17,6,3,0,.231,.000,,4.3,1.5,0.8,0.0,-0.1,-0.355,-21.8,-0.1
1985,NBA,3,67,Steve Black,La Salle,,,,,,,,,,,,,,,,
1985,NBA,4,90,Derrick Gervin,Texas-San Antonio,77,1082,676,175,38,.435,.226,.764,14.1,8.8,2.3,0.5,2.1,.095,-1.0,0.3
1985,NBA,5,113,Carl Wright,SMU,,,,,,,,,,,,,,,,
1985,NBA,6,136,Daryl Lloyd,Drake University,,,,,,,,,,,,,,,,
1985,NBA,7,159,Jaye Andrews,Bucknell,,,,,,,,,,,,,,,,
1984,NBA,1,5,Charles Barkley,Auburn,1073,39330,23757,12546,4215,.541,.266,.735,36.7,22.1,11.7,3.9,177.2,.216,6.1,80.5
1984,NBA,1,10,Leon Wood,Cal State Fullerton,274,4531,1742,316,867,.392,.326,.792,16.5,6.4,1.2,3.2,6.7,.071,-1.2,0.9
1984,NBA,1,22,Tom Sewell (↳WSB),Lamar,21,87,20,4,6,.250,.000,.500,4.1,1.0,0.2,0.3,-0.4,-0.201,-12.7,-0.2
1984,NBA,3,48,James Banks,Georgia,,,,,,,,,,,,,,,,
1984,NBA,3,68,Butch Graves,Yale,4,11,5,2,1,.333,.000,.200,2.8,1.3,0.5,0.3,-0.1,-0.243,-16.9,0.0
1984,NBA,4,91,Earl Harrison,Morehead State University,,,,,,,,,,,,,,,,
1984,NBA,5,114,Dan Federman,Tennessee,,,,,,,,,,,,,,,,
1984,NBA,6,137,Gary Springer,Iona College,,,,,,,,,,,,,,,,
1984,NBA,7,160,Rich Congo,Drexel,,,,,,,,,,,,,,,,
1984,NBA,8,183,Frank Dobbs,Villanova,,,,,,,,,,,,,,,,
1984,NBA,9,205,Michael Mitchell,Drexel,,,,,,,,,,,,,,,,
1984,NBA,10,227,Martin Clark,Boston College,,,,,,,,,,,,,,,,
