Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1969,NBA,15,190,Stan Wlodarczyk,La Salle,,,,,,,,,,,,,,,,
1969,NBA,16,196,Bill Voight,SMU,,,,,,,,,,,,,,,,
1969,NBA,17,202,Lynn Phillips,SMU,,,,,,,,,,,,,,,,
1969,NBA,18,208,Ken Hall,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,
1968,NBA,1,7,Charlie Paulk,Northeastern State University,120,1641,741,462,41,.392,,.611,13.7,6.2,3.9,0.3,-0.9,-0.026,,
1968,NBA,2,22,Gene Moore,Saint Louis,,,,,,,,,,,,,,,,
1968,NBA,3,35,Sam Williams,Iowa,66,672,255,116,64,.353,,.531,10.2,3.9,1.8,1.0,-0.4,-0.029,,
1968,NBA,4,50,Greg Smith,Western Kentucky,524,12269,4097,3249,969,.482,,.646,23.4,7.8,6.2,1.8,22.2,.087,-2.9,-0.3
1968,NBA,5,63,Joe Franklin,Wisconsin,,,,,,,,,,,,,,,,
1968,NBA,6,78,Fred Smith,Hawaii,,,,,,,,,,,,,,,,
1968,NBA,7,91,Tom Kondla (↳MNP),Minnesota,,,,,,,,,,,,,,,,
1968,NBA,8,106,Elburt Miller,UNLV,,,,,,,,,,,,,,,,
1968,NBA,9,119,Cliff Berger,Kentucky,,,,,,,,,,,,,,,,
1968,NBA,10,134,Eugene Jones,Missouri,,,,,,,,,,,,,,,,
1968,NBA,11,146,Brad Luchini,Marquette,,,,,,,,,,,,,,,,
1968,NBA,12,159,Dave Miller,Florida,,,,,,,,,,,,,,,,
