Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1987,NBA,5,114,Dave Butler,California,,,,,,,,,,,,,,,,
1987,NBA,6,137,Tim Naegeli,University of Wisconsin-Stevens Point,,,,,,,,,,,,,,,,
1987,NBA,7,160,Gerry Corcoran,Northeastern University,,,,,,,,,,,,,,,,
1986,NBA,1,2,Len Bias,Maryland,,,,,,,,,,,,,,,,
1986,NBA,4,93,Tony Benford,Texas Tech,,,,,,,,,,,,,,,,
1986,NBA,5,116,Dave Colbert,Dayton,,,,,,,,,,,,,,,,
1986,NBA,6,139,Greg Wendt,Detroit Mercy,,,,,,,,,,,,,,,,
1986,NBA,7,162,Tom Ivey,Boston University,,,,,,,,,,,,,,,,
1985,NBA,1,20,Sam Vincent,Michigan State,396,7527,3106,819,1543,.449,.182,.863,19.0,7.8,2.1,3.9,10.9,.069,-0.8,2.2
1985,NBA,3,70,Andre Battle,Loyola Chicago,,,,,,,,,,,,,,,,
1985,NBA,4,93,Cliff Webber,Liberty,,,,,,,,,,,,,,,,
1985,NBA,5,116,Albert Butts,La Salle,,,,,,,,,,,,,,,,
1985,NBA,6,139,Ralph Lewis,La Salle,99,672,229,118,29,.414,.250,.562,6.8,2.3,1.2,0.3,0.0,-0.003,-4.0,-0.3
1985,NBA,7,162,Chris Remley,Rutgers University,,,,,,,,,,,,,,,,
1984,NBA,1,24,Michael Young,Houston,49,472,223,88,24,.465,.296,.711,9.6,4.6,1.8,0.5,1.1,.110,0.0,0.2
1984,NBA,2,47,Ronnie Williams,Florida,,,,,,,,,,,,,,,,
1984,NBA,3,70,Rick Carlisle,Virginia,188,1461,422,141,201,.422,.229,.775,7.8,2.2,0.8,1.1,0.5,.015,-4.4,-0.9
1984,NBA,4,93,Kevin Mullin,Princeton,,,,,,,,,,,,,,,,
1984,NBA,5,116,Todd Orlando,Bentley College,,,,,,,,,,,,,,,,
