Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1956,NBA,8,59,Sam Jones,NC Central,871,24285,15411,4305,2209,.456,,.803,27.9,17.7,4.9,2.5,92.3,.182,,
1956,NBA,9,66,Jim Springer,Gustavus Adolphus,,,,,,,,,,,,,,,,
1956,NBA,10,73,Phil Grawemeyer,Kentucky,,,,,,,,,,,,,,,,
1956,NBA,11,79,Robert Hodgson,Wichita State,,,,,,,,,,,,,,,,
1956,NBA,12,83,Carl Widseth,Tennessee,,,,,,,,,,,,,,,,
1956,NBA,13,87,John Patzwald,Gustavus Adolphus,,,,,,,,,,,,,,,,
1956,NBA,14,91,Elgin Baylor,Seattle University,846,33863,23149,11463,3650,.431,,.780,40.0,27.4,13.5,4.3,104.2,.148,,
1955,NBA,1T,6,Dick Garmaker,Minnesota,421,12155,5597,1748,1114,.403,,.787,28.9,13.3,4.2,2.6,25.6,.101,,
1955,NBA,2,14,Chuck Mencel,Minnesota,141,2821,983,347,333,.341,,.765,20.0,7.0,2.5,2.4,1.9,.033,,
1955,NBA,3,22,Dick Boushka,Saint Louis,,,,,,,,,,,,,,,,
1955,NBA,4,30,John Miller,Ohio State,,,,,,,,,,,,,,,,
1955,NBA,5,38,Bill Banks,Texas State University,,,,,,,,,,,,,,,,
1955,NBA,6,46,O'Neal Weaver,Midwestern State University,,,,,,,,,,,,,,,,
1955,NBA,7,54,Don Bragg,UCLA,,,,,,,,,,,,,,,,
1955,NBA,8,62,Don Boldebuck,Houston,,,,,,,,,,,,,,,,
1955,NBA,9,70,Bill Warden,North Central College,,,,,,,,,,,,,,,,
1955,NBA,10,78,Jim Scott,West Texas A&M University,,,,,,,,,,,,,,,,
1955,NBA,11,85,K.C. Jones,San Francisco,676,17501,5011,2399,2908,.387,,.647,25.9,7.4,3.5,4.3,38.6,.106,,
1954,NBA,1T,9,Ed Kalafat,Minnesota,209,4358,1474,1182,310,.345,,.688,20.9,7.1,5.7,1.5,5.3,.059,,
1954,NBA,2,18,Al Bianchi,Bowling Green,687,13649,5550,1722,1497,.374,,.707,19.9,8.1,2.5,2.2,8.2,.029,,
1954,NBA,3,27,Don Lance,Rice University,,,,,,,,,,,,,,,,
1954,NBA,4,36,Gene Schwinger,Rice University,,,,,,,,,,,,,,,,
1954,NBA,5,45,Buzz Bennett,Minnesota,,,,,,,,,,,,,,,,
1954,NBA,6,54,Nick Revon,Southern Miss,,,,,,,,,,,,,,,,
1954,NBA,7,63,Dan Finch,Vanderbilt,,,,,,,,,,,,,,,,
1954,NBA,8,72,Bob Hopkins,Point Loma Nazarene,,,,,,,,,,,,,,,,
1954,NBA,9,80,Dick Garmaker,Minnesota,421,12155,5597,1748,1114,.403,,.787,28.9,13.3,4.2,2.6,25.6,.101,,
1954,NBA,10,89,John Biever,Northwestern,,,,,,,,,,,,,,,,
1953,NBA,1,9,Jim Fritsche,Hamline University,84,1372,326,249,77,.309,,.738,16.3,3.9,3.0,0.9,-1.6,-0.055,,
1953,NBA,2,18,Ron Feiereisel,DePaul,10,59,30,6,6,.286,,.875,5.9,3.0,0.6,0.6,0.0,.040,,
1953,NBA,3,,Hartly Kruger,Idaho,,,,,,,,,,,,,,,,
1953,NBA,4,,Ken Flower,USC,,,,,,,,,,,,,,,,
1953,NBA,5,,Zippy Morocco,Georgia,,,,,,,,,,,,,,,,
1953,NBA,6,,Pete Silas,Georgia Tech,,,,,,,,,,,,,,,,
1953,NBA,7,,Lloyd Olmstead,Cornell College,,,,,,,,,,,,,,,,
1953,NBA,8,,Joe Richey,BYU,,,,,,,,,,,,,,,,
1953,NBA,9,,Huck Budde,Xavier,,,,,,,,,,,,,,,,
1953,NBA,10,,Walt Kearns,Arkansas,,,,,,,,,,,,,,,,
1953,NBA,11,,Bill Chambers,William & Mary,,,,,,,,,,,,,,,,
1953,NBA,12,,Harold Christensen,BYU,,,,,,,,,,,,,,,,
1953,NBA,13,,Bob Gelle,Minnesota,,,,,,,,,,,,,,,,
1953,NBA,14,,Lloyd Thorgaard,Hamline University,,,,,,,,,,,,,,,,
1953,NBA,15,,Bob Gussner,Hamline University,,,,,,,,,,,,,,,,
1953,NBA,16,,Chuck Wolfe,University of North Dakota,,,,,,,,,,,,,,,,
1953,NBA,17,,Doug Atkins,Tennessee,,,,,,,,,,,,,,,,
1953,NBA,18,,Roger Kuss,Wisconsin-River Falls,,,,,,,,,,,,,,,,
1952,NBA,1,10,Clyde Lovellette,Kansas,704,19075,11947,6663,1097,.443,,.757,27.1,17.0,9.5,1.6,70.6,.178,,
1952,NBA,2,,Jim Holstein,Cincinnati,225,3476,859,659,249,.323,,.647,15.4,3.8,2.9,1.1,2.4,.034,,
1952,NBA,3,,Carl McNulty,Purdue,1,14,2,0,0,.167,,,14.0,2.0,0.0,0.0,-0.1,-0.357,,
1952,NBA,4,,Tom Ackerman,West Liberty State College,,,,,,,,,,,,,,,,
1952,NBA,5,,Thomas Bishop,Southern Miss,,,,,,,,,,,,,,,,
1952,NBA,6,,Rod Fletcher,Illinois,,,,,,,,,,,,,,,,
1952,NBA,7,,Dick Haag,Wyoming,,,,,,,,,,,,,,,,
1952,NBA,8,,Don Holt,Tulane,,,,,,,,,,,,,,,,
1952,NBA,9,,Tom Katsimpalis,Eastern Illinois University,,,,,,,,,,,,,,,,
1952,NBA,10,,Dick Means,Minnesota,,,,,,,,,,,,,,,,
1952,NBA,11,,Dwane Morrison,South Carolina,,,,,,,,,,,,,,,,
1952,NBA,12,,Ed Ramirez,Centenary (LA),,,,,,,,,,,,,,,,
