Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1974,NBA,2,33,Eric Money,Arizona,426,10827,5211,894,1623,.494,,.748,25.4,12.2,2.1,3.8,14.8,.065,-1.2,2.1
1974,NBA,3,51,Roland Grant,New Mexico State,,,,,,,,,,,,,,,,
1974,NBA,4,69,Mickey Martin,Pitt,,,,,,,,,,,,,,,,
1974,NBA,5,87,Joe Newman,Temple,,,,,,,,,,,,,,,,
1974,NBA,6,105,Mike Sylvester,Dayton,,,,,,,,,,,,,,,,
1974,NBA,7,123,Sammy High,Tulsa,,,,,,,,,,,,,,,,
1974,NBA,8,141,Greg Newman,Drexel,,,,,,,,,,,,,,,,
1974,NBA,9,158,Gary Deitelhoff,Millikin University,,,,,,,,,,,,,,,,
1974,NBA,10,175,Bill Ligon,Vanderbilt,38,272,126,26,25,.385,,.640,7.2,3.3,0.7,0.7,-0.2,-0.043,-4.5,-0.2
1973,NBA,3,44,Bo Lamar,Louisiana,71,1165,502,92,177,.406,,.676,16.4,7.1,1.3,2.5,0.5,.021,-2.7,-0.2
1973,NBA,3,50,Larry Kenon (↳NYA),Memphis,503,15517,8535,3942,1287,.489,,.798,30.8,17.0,7.8,2.6,36.5,.113,0.4,9.5
1973,NBA,4,61,Ken Brady,Michigan,,,,,,,,,,,,,,,,
1973,NBA,5,78,Henry Wilmore,Michigan,,,,,,,,,,,,,,,,
1973,NBA,6,95,Dennis Johnson,Ferris State University,,,,,,,,,,,,,,,,
1973,NBA,7,112,Fred Smiley,Northwood University,,,,,,,,,,,,,,,,
1973,NBA,8,129,Ben Kelso,Central Michigan University,46,298,85,31,18,.365,,.682,6.5,1.8,0.7,0.4,0.0,.000,-4.9,-0.2
1973,NBA,9,145,Bill Kilgore,Michigan State,,,,,,,,,,,,,,,,
1973,NBA,10,159,Bob Solomon,Wayne State University,,,,,,,,,,,,,,,,
1973,NBA,11,171,Len Paul,University of Akron,,,,,,,,,,,,,,,,
1973,NBA,12,180,Clarence Carlisle,Ferris State University,,,,,,,,,,,,,,,,
1972,NBA,1,9,Bob Nash,Hawaii,219,2557,1036,483,147,.435,,.730,11.7,4.7,2.2,0.7,2.6,.048,-1.9,0.0
1972,NBA,2,17,Chris Ford,Villanova,794,22043,7314,2394,2719,.460,,.731,27.8,9.2,3.0,3.4,35.6,.077,0.3,11.6
1972,NBA,4,51,Ernie Fleming,Jacksonville University,,,,,,,,,,,,,,,,
1972,NBA,5,67,Ernest Pettis,Western Michigan,,,,,,,,,,,,,,,,
